language,model_type,unit_of_analysis,run_uuid,runName,model_name,exp_id,train_recall_macro_std,train_recall_micro_mean,test_accuracy_mean,train_precision_micro_std,test_f1_macro_mean,test_recall_macro_std,test_recall_micro_std,test_recall_macro_mean,test_accuracy_std,test_f1_micro_mean,train_f1_micro_std,train_accuracy_std,train_f1_macro_mean,test_precision_macro_std,train_recall_micro_std,test_precision_micro_mean,test_precision_micro_std,train_f1_micro_mean,train_accuracy_mean,train_precision_macro_mean,test_recall_micro_mean,test_f1_macro_std,train_precision_macro_std,test_precision_macro_mean,train_recall_macro_mean,test_f1_micro_std,train_f1_macro_std,train_precision_micro_mean,min_df,multilabel_type,base_estimator_name,model_subtype,min_var,n_features,tfidf,corr_threshold,analysis_level,spacy_model_used,max_df,vectorizer_max_features,is_count_vectorizer,n_gram_range_start,n_gram_range_end
fr,KNN,title,93e0f0cb765d4b61b55270d14b0dafe8,mysterious-asp-174,kNN_SMOTE,944575692519803456,0.0,1.0,0.0,0.005017271324096,0.3383097353145803,0.0028984841021949,0.004554633051121,0.9979504622361764,0.0,0.4204865879516222,0.005817306928084,0.0,0.3384825714867598,0.0061841457402349,0.0,0.2783656276390563,0.0109323306769054,0.4196342325341267,0.0,0.2142220237725479,0.996779388083736,0.0074631463459625,0.0031118063535151,0.2145006496808629,1.0,0.0128709238386125,0.0036752234123497,0.2768015245281306,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', KNeighborsClassifier())])",SMOTE,0.0,426,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,KNN,title_and_10_sentences,e4081123f5c44b3dabb5d33dd8d36357,fearless-smelt-608,kNN_SMOTE,332589934810243407,0.0,1.0,0.0,0.0491377153449128,0.3381692154814741,0.0273390121620038,0.0167519984265456,0.9666796066252588,0.0,0.4189970674478498,0.0452110620172718,0.0,0.4085749775075009,0.005971572461063,0.0,0.2777742449437133,0.0107418217426486,0.4717793577722014,0.0,0.2808437576360944,0.97638217928073,0.0064241751319327,0.0499140119996623,0.2151819646880473,1.0,0.0111627936557566,0.0515166699177366,0.3295895258728228,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', KNeighborsClassifier())])",SMOTE,0.0,3136,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,KNN,title_and_5_sentences,d495d3fe4a1b4cc2b3f3bcbe0251a9cd,crawling-panda-927,kNN_SMOTE,195805593104304197,0.0017721974465828,0.9992138364779874,0.0,0.1111606989391626,0.3414437395855172,0.0452048934055937,0.0259784261878913,0.9359457671957672,0.0,0.4210875949560835,0.1016378573118468,0.0,0.525671841050147,0.0057391381366783,0.0011118031150732,0.279318130244391,0.0101729507720285,0.5423310594098304,0.0,0.3979764251793994,0.9618378132870888,0.008173337448216,0.1529077514835943,0.2180239662186183,0.9987468671679198,0.0123502273776117,0.1418671055658019,0.3998651276598836,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', KNeighborsClassifier())])",SMOTE,0.0,1932,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,KNN,title_and_first_paragraph,61319892443c4a7eba4bfe866981add8,gaudy-robin-629,kNN_SMOTE,786757340189068246,0.0,1.0,0.0,0.0364492886341508,0.3386829641203141,0.0091666774432226,0.0090654715536737,0.9935181802189476,0.0,0.4201944316051927,0.0377087158517533,0.0,0.3698810433488402,0.0065365763497646,0.0,0.2779298726938277,0.0111779538338709,0.4470588054217883,0.0,0.2440603736126339,0.9935897435897436,0.0074726376456993,0.0405961139961707,0.2147360799265759,1.0,0.0125294716951694,0.0418093755431371,0.3030401941804773,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', KNeighborsClassifier())])",SMOTE,0.0,1465,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,KNN,title_and_first_sentence_each_paragraph,8840bf123315444293bcf9dad41f5153,likeable-sow-68,kNN_SMOTE,872503676133207021,0.030841978873138,0.9464352257148492,0.0,0.0672685382004927,0.2738730543837475,0.1246086072453737,0.1070436534236374,0.6846170804504138,0.0,0.3608272259563939,0.0245909219590874,0.0,0.6912440086792261,0.0318252847187693,0.0496271769025408,0.2731595885491287,0.045416660497214,0.6806703092809728,0.0,0.6450466218989054,0.7706397869441348,0.0396883837708129,0.0434590024359022,0.197295264185436,0.9658178504568988,0.0403650405188172,0.0111731213406394,0.6374275092214593,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', KNeighborsClassifier())])",SMOTE,0.0,3670,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,LinearSVM,raw_text,a08069c983424cf1b5d1151fee03d41d,bright-koi-995,RakelD_LineaSVM,802599162281619871,0.0,1.0,0.0667529330572808,0.0,0.2667881133520414,0.009887624985695,0.0189754857626955,0.2302246879256575,0.0253344988099246,0.3902998439046707,0.0,0.0,1.0,0.0288288880274602,0.0,0.5249335085420818,0.0490285489327295,1.0,1.0,1.0,0.3530544200834056,0.0074550374367289,0.0,0.4094770948088064,1.0,0.0193253867944726,0.0,1.0,0.0,mutilabel,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', RakelD(base_classifier=LinearSVC(max_iter=50000)))])",RakelD Partitioning of labels,0.0,7697,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,LinearSVM,title,830b7b0aa94d4e3baf4bcd598c8237b5,big-fish-968,LinearSVM_SMOTE,162421490918810705,0.0,1.0,0.0189153439153439,0.0,0.2889272750780949,0.0081246848638962,0.0082604433955226,0.2544895192889769,0.017853713172505,0.3605198688678648,0.0,0.0,1.0,0.0255833793151331,0.0,0.4181554979160584,0.0100574693250739,1.0,1.0,1.0,0.3310623890334035,0.0087589621802594,0.0,0.3724313998360011,1.0,0.0095244942110153,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', LinearSVC(max_iter=50000))])",SMOTE,0.0,426,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,LinearSVM,title_and_10_sentences,15cfa9b03a584516a5a4fef6be40d80e,upset-crane-210,RakelD_LineaSVM,186006473201479421,0.0,1.0,0.0330745341614906,0.0,0.249471056575235,0.0150637118418963,0.01841678509486,0.196822327232298,0.0060779064941331,0.3384605128744493,0.0,0.0,1.0,0.08371597928265,0.0,0.5218536970170957,0.0587031018052103,1.0,1.0,1.0,0.2836667492464593,0.0180247635565981,0.0,0.4568748478412345,1.0,0.0150545286504386,0.0,1.0,0.0,mutilabel,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', RakelD(base_classifier=LinearSVC(max_iter=50000)))])",RakelD Partitioning of labels,0.0,3136,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,LinearSVM,title_and_5_sentences,03e40d43c2324946b0df935fb2b731e0,judicious-ram-738,RakelD_LineaSVM,727995202627614203,0.0,1.0,0.0332068092937658,0.0,0.2599333870324466,0.0386768142508468,0.0428481902040863,0.21137827180476,0.0068416058558724,0.3427236351440292,0.0,0.0,1.0,0.1008691149599161,0.0,0.4739813026476054,0.0627915158780334,1.0,1.0,1.0,0.2950214707461084,0.0476699590529523,0.0,0.4169085426543018,1.0,0.0402546583949201,0.0,1.0,0.0,mutilabel,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', RakelD(base_classifier=LinearSVC(max_iter=50000)))])",RakelD Partitioning of labels,0.0,1932,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,LinearSVM,title_and_first_paragraph,9f8fe009f24542d2a41bcf7d3d95df4a,learned-toad-23,RakelD_LineaSVM,585965836546789232,0.0,1.0,0.0474982746721877,0.0,0.2646406581866317,0.0227051870937798,0.0342167718131907,0.2188355720016999,0.007421276525503,0.345682624705292,0.0,0.0,1.0,0.0228063851929295,0.0,0.4441719664714806,0.0270664659493966,1.0,1.0,1.0,0.3025284900284899,0.0210607498232281,0.0,0.3867162026708172,1.0,0.0289289948082112,0.0,1.0,0.0,mutilabel,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', RakelD(base_classifier=LinearSVC(max_iter=50000)))])",RakelD Partitioning of labels,0.0,1465,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,LinearSVM,title_and_first_sentence_each_paragraph,5c8e08a38e954c70a7f0dc2785c0a46c,placid-jay-875,LinearSVM,869786590630241207,0.0,1.0,0.0282436162870945,0.0,0.228623732057561,0.0163696808158489,0.0179304966538348,0.195333706347158,0.0110961249450412,0.3393074601841464,0.0,0.0,1.0,0.0572028869416852,0.0,0.4576700176892692,0.0457129587505894,1.0,1.0,1.0,0.305537491225897,0.0240801045737627,0.0,0.354051818043772,1.0,0.0226841346755713,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', LinearSVC(max_iter=50000))])",No Upsampling,0.0,3670,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,LogisticRegression,raw_text,ecb8521740564474a0880c0a7f869753,indecisive-mink-277,LogisticRegression_ROS,783738497949555740,0.0,1.0,0.0425983436853002,0.0,0.2477960186277621,0.0332110835034099,0.0489969968812888,0.2050324303344322,0.0115140524244215,0.3671830581314168,0.0,0.0,1.0,0.0371399785018331,0.0,0.5070191328725466,0.056448709780868,1.0,1.0,1.0,0.3193618646517197,0.0345780184853765,0.0,0.3942627619574141,1.0,0.0492591455944669,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model', LogisticRegression(max_iter=100000, penalty=None))])",Random Oversampling,0.0,7697,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,LogisticRegression,title,873c6d058aec434689edd61cf270f57d,hilarious-crab-338,LogisticRegression_SVMSMOTE,686104049750564071,0.0,1.0,0.0236139866574649,0.0,0.301800484382342,0.0070647046058083,0.0041370655259429,0.2835962919158996,0.0064578190046252,0.376595841282267,0.0,0.0,1.0,0.0064277502986108,0.0,0.4065332833038645,0.005532579336387,1.0,1.0,1.0,0.3612762706965606,0.0083179459867562,0.0,0.3388980505056396,1.0,0.0052075732563326,0.0,1.0,0.0,independent,"Pipeline(steps=[('up', SVMSMOTE()),
                ('preproc', StandardScaler(with_mean=False)),
                ('model', LogisticRegression(max_iter=100000, penalty=None))])",SVMSMOTE,0.0,426,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,LogisticRegression,title_and_10_sentences,3baa446d892940e6a7a05192160c94db,gentle-mouse-175,LogisticRegression_SVMSMOTE,273174922388763310,0.0,1.0,0.033143547273982,0.0,0.2595292965945492,0.0126962578957963,0.0147951354423624,0.2039372580908866,0.0133549957481347,0.3563215715833691,0.0,0.0,1.0,0.0297802907065187,0.0,0.5172112727450543,0.0326708423802205,1.0,1.0,1.0,0.2913595730624716,0.0157751562878802,0.0,0.4236198325484039,1.0,0.0162472621178324,0.0,1.0,0.0,independent,"Pipeline(steps=[('up', SVMSMOTE()),
                ('preproc', StandardScaler(with_mean=False)),
                ('model', LogisticRegression(max_iter=100000, penalty=None))])",SVMSMOTE,0.0,3136,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,LogisticRegression,title_and_5_sentences,525714d220b9494185986fadcc552266,stylish-ant-465,LogisticRegression,880673838884012852,0.0,1.0,0.0332758224062571,0.0,0.2480241290954219,0.0329803650919519,0.0401527277018222,0.1966385206854571,0.0072214856894204,0.3335334698894173,0.0,0.0,1.0,0.0996565845496162,0.0,0.5031683296902137,0.070693133518157,1.0,1.0,1.0,0.2824151492629753,0.0396081936034569,0.0,0.4581938690148561,1.0,0.0365422478678717,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', LogisticRegression(max_iter=100000, penalty=None))])",No Upsampling,0.0,1932,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,LogisticRegression,title_and_first_paragraph,bf88afc6fa144974baf1d6b8cca3e74c,luminous-grub-255,LogisticRegression,909477488822579241,0.0,1.0,0.0566885208189556,0.0,0.2666875377278785,0.0236828015461127,0.0327605143821807,0.2305811891459684,0.0106055170699812,0.348523300730672,0.0,0.0,1.0,0.01202134672779,0.0,0.4334660035862514,0.0211944049159138,1.0,1.0,1.0,0.3104303439448366,0.0179511147810324,0.0,0.3520732837839944,1.0,0.0261386568241296,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', LogisticRegression(max_iter=100000, penalty=None))])",No Upsampling,0.0,1465,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,LogisticRegression,title_and_first_sentence_each_paragraph,395682f2b90a478da7ca237feb2a374a,clean-gnu-584,LogisticRegression_ROS,293163410452655858,0.0,1.0,0.028444904531861,0.0,0.2365741556128692,0.0075675306288511,0.007310982910012,0.2002125088654616,0.0005011046908394,0.3481415388835827,0.0,0.0,1.0,0.0497759379669118,0.0,0.4695844243423646,0.0316903487353432,1.0,1.0,1.0,0.3090032619018126,0.0158481069149753,0.0,0.3630606244019059,1.0,0.0082738277517988,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model', LogisticRegression(max_iter=100000, penalty=None))])",Random Oversampling,0.0,3670,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,LogisticRegressionElasticNet,raw_text,e83e2b0ca9f84b8d9d07697c5160a15c,silent-colt-225,LogisticRegressionElasticNet_ROS,192049746410288655,0.0,1.0,0.0855992638601334,0.0,0.339087657594441,0.0109556708843205,0.0359247866535688,0.2801001705140675,0.0239956870823346,0.4411736622678401,0.0,0.0,1.0,0.0415794537037642,0.0,0.5775521812023081,0.0574120633646982,1.0,1.0,1.0,0.3782567405755812,0.01320537764479,0.0,0.4862292547677886,1.0,0.0370051269729014,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model',
                 LogisticRegression(l1_ratio=0.5, max_iter=1000,
                                    penalty='elasticnet', solver='saga'))])",Random Oversampling,0.0,7697,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,LogisticRegressionElasticNet,title,e10d3c2726cb45bea144b452b9983ec4,fearless-cat-660,LogisticRegressionElasticNet_SVMSMOTE,157846546893878948,0.0,1.0,0.0427306188175753,0.0,0.291070993370571,0.0028966211790303,0.0055086673871962,0.2525641368195097,0.0202985059493642,0.3562979287641278,0.0,0.0,1.0,0.0509342371521322,0.0,0.4287919310657329,0.026172987571172,1.0,1.0,1.0,0.3170547916924728,0.0112240153891147,0.0,0.3755919211185801,1.0,0.0049161687544809,0.0,1.0,0.0,independent,"Pipeline(steps=[('up', SVMSMOTE()),
                ('preproc', StandardScaler(with_mean=False)),
                ('model',
                 LogisticRegression(l1_ratio=0.5, max_iter=1000,
                                    penalty='elasticnet', solver='saga'))])",SVMSMOTE,0.0,426,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,LogisticRegressionElasticNet,title_and_10_sentences,1e83229ffb8f4461a4f7370f559837af,lyrical-cod-895,LogisticRegressionElasticNet_SMOTE,833920332666136907,0.0,1.0,0.0285139176443524,0.0,0.2779658468363408,0.0194989768101269,0.0221301455621843,0.2270354542698806,0.0119291693044108,0.3699173394934961,0.0,0.0,1.0,0.020249934106782,0.0,0.4963977613608092,0.0167411365477777,1.0,1.0,1.0,0.3107090507452826,0.0172890441217542,0.0,0.3954483418370698,1.0,0.0197812874470435,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model',
                 LogisticRegression(l1_ratio=0.5, max_iter=1000,
                                    penalty='elasticnet', solver='saga'))])",SMOTE,0.0,3136,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,LogisticRegressionElasticNet,title_and_5_sentences,e31ef5ad3feb41568bcd423957d410c7,redolent-doe-650,LogisticRegressionElasticNet_BorderlineSMOTE,754470078396251472,0.0,1.0,0.0235449735449735,0.0,0.3081174459490408,0.0252015274614449,0.0073327438647308,0.256726419519496,0.0177505144944087,0.374838170097463,0.0,0.0,1.0,0.0458021815214681,0.0,0.4779489932909398,0.0299470808039082,1.0,1.0,1.0,0.3250159998348403,0.032173477031745,0.0,0.4198219390272586,1.0,0.0143370382643544,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model',
                 LogisticRegression(l1_ratio=0.5, max_iter=1000,
                                    penalty='elasticnet', solver='saga'))])",BorderlineSMOTE,0.0,1932,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,LogisticRegressionElasticNet,title_and_first_paragraph,c8efa7c70ab24762814fda5146e616df,clean-auk-391,LogisticRegressionElasticNet_SVMSMOTE,519055989272761399,0.0,1.0,0.0240165631469979,0.0,0.2541526767891235,0.0174182326966285,0.0224975190992755,0.2156029927567347,0.018039768870221,0.341637084216198,0.0,0.0,1.0,0.0382780836090061,0.0,0.4413860003509788,0.0352198265285369,1.0,1.0,1.0,0.3009620545852429,0.0075717292656514,0.0,0.3662280878013224,1.0,0.0086937816085944,0.0,1.0,0.0,independent,"Pipeline(steps=[('up', SVMSMOTE()),
                ('preproc', StandardScaler(with_mean=False)),
                ('model',
                 LogisticRegression(l1_ratio=0.5, max_iter=1000,
                                    penalty='elasticnet', solver='saga'))])",SVMSMOTE,0.0,1465,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,LogisticRegressionElasticNet,title_and_first_sentence_each_paragraph,6c127f5c10bd49f89bc0fa286b574357,languid-snail-542,LogisticRegressionElasticNet_ROS,856627739558706400,0.0,1.0,0.0378306878306878,0.0,0.2959853493901891,0.0168798328238268,0.0109428717749478,0.2715243706373451,0.03570742634501,0.4060999638536402,0.0,0.0,1.0,0.0308362470387,0.0,0.4522860884498691,0.0357266666023784,1.0,1.0,1.0,0.3803160741566538,0.0238643890582864,0.0,0.3399721261322142,1.0,0.0230447955034037,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model',
                 LogisticRegression(l1_ratio=0.5, max_iter=1000,
                                    penalty='elasticnet', solver='saga'))])",Random Oversampling,0.0,3670,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,LogisticRegressionLasso,raw_text,b7611acbfdfc4c968d7b89b5ee25e836,abundant-donkey-692,LogisticRegressionLasso_ROS,118984447535355671,0.0,1.0,0.0285771796641361,0.0,0.3221251629719741,0.0113965052859431,0.013044113556264,0.2787756287779123,0.0118297642425967,0.4050194290591245,0.0,0.0,1.0,0.0398931429665286,0.0,0.4786514423922116,0.0384359568699298,1.0,1.0,1.0,0.3658388042446013,0.013151596617408,0.0,0.4137024911571805,1.0,0.0177152395539565,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model',
                 LogisticRegression(max_iter=1000, penalty='l1',
                                    solver='liblinear'))])",Random Oversampling,0.0,7697,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,LogisticRegressionLasso,title,ffa6c91e057f4639a67324c4a3b3ab74,gifted-chimp-624,LogisticRegressionLasso_ROS,725876339028577526,0.0,1.0,0.0238842880147227,0.0,0.2284307919646583,0.022955348583465,0.0145443105899089,0.172428902534993,0.0138559781749279,0.2916312788911485,0.0,0.0,1.0,0.0336409918734854,0.0,0.4585901258529928,0.0245548763684001,1.0,1.0,1.0,0.2219564185143895,0.0259021436648761,0.0,0.3640647315647316,1.0,0.0160798236790417,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model',
                 LogisticRegression(max_iter=1000, penalty='l1',
                                    solver='liblinear'))])",Random Oversampling,0.0,426,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,LogisticRegressionLasso,title_and_10_sentences,de9c6b0347c445858b620c3cc2972ac6,classy-hog-1000,LogisticRegressionLasso_ROS,395826585854243741,0.0,1.0,0.0190533701403266,0.0,0.2461548694391632,0.0138663304026086,0.030418196389779,0.2111529390137379,0.0070249497373729,0.3201165876222697,0.0,0.0,1.0,0.0465657055124201,0.0,0.4097869243985155,0.0515447452851728,1.0,1.0,1.0,0.279137763739213,0.0138624570616115,0.0,0.3223274946489232,1.0,0.0263280470061009,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model',
                 LogisticRegression(max_iter=1000, penalty='l1',
                                    solver='liblinear'))])",Random Oversampling,0.0,3136,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,LogisticRegressionLasso,title_and_5_sentences,97ee9822a7604b918ffdf01eb6e42d4b,melodic-ram-622,LogisticRegressionLasso_SVMSMOTE,601371299002199215,0.0,1.0,0.014423740510697,0.0,0.2680385026450979,0.0125781305838354,0.0199356226680346,0.2196331663321878,0.0118336862673619,0.3442761630158215,0.0,0.0,1.0,0.016086863567797,0.0,0.4546520022188551,0.0151487036306379,1.0,1.0,1.0,0.2935040670547917,0.0119542488794173,0.0,0.3818862094579278,1.0,0.0177728702941405,0.0,1.0,0.0,independent,"Pipeline(steps=[('up', SVMSMOTE()),
                ('preproc', StandardScaler(with_mean=False)),
                ('model',
                 LogisticRegression(max_iter=1000, penalty='l1',
                                    solver='liblinear'))])",SVMSMOTE,0.0,1932,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,LogisticRegressionLasso,title_and_first_paragraph,4ea21b3b7c634b5d8e5e1edfe88fb8be,skillful-calf-575,LogisticRegressionLasso_SVMSMOTE,950861213838474873,0.0,1.0,0.0240855762594893,0.0,0.2324330098168772,0.0092053078003696,0.022778162947232,0.1901923066576182,0.0246601919613851,0.3148973716149441,0.0,0.0,1.0,0.0015140650542899,0.0,0.4200836553438732,0.0166201480093242,1.0,1.0,1.0,0.2658191915438292,0.0060618259761402,0.0,0.3346871642816107,1.0,0.0196949404868323,0.0,1.0,0.0,independent,"Pipeline(steps=[('up', SVMSMOTE()),
                ('preproc', StandardScaler(with_mean=False)),
                ('model',
                 LogisticRegression(max_iter=1000, penalty='l1',
                                    solver='liblinear'))])",SVMSMOTE,0.0,1465,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,LogisticRegressionLasso,title_and_first_sentence_each_paragraph,e53ae90f3b8c4075b9030f557ab1a0a1,omniscient-shad-422,LogisticRegressionLasso_SVMSMOTE,870210321418311647,0.0,1.0,0.0333448355187485,0.0,0.2994677094977715,0.0298501835138642,0.0303230288591107,0.2648378217916745,0.0182637247472189,0.3975449277809524,0.0,0.0,1.0,0.0456738892689193,0.0,0.4579614714141788,0.0353829849756512,1.0,1.0,1.0,0.3655549362071101,0.0335220223817746,0.0,0.3665705848452867,1.0,0.0296021905064306,0.0,1.0,0.0,independent,"Pipeline(steps=[('up', SVMSMOTE()),
                ('preproc', StandardScaler(with_mean=False)),
                ('model',
                 LogisticRegression(max_iter=1000, penalty='l1',
                                    solver='liblinear'))])",SVMSMOTE,0.0,3670,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,LogisticRegressionRidge,raw_text,47ffa423849f49bf8debaabd4d0b0b55,vaunted-sloth-348,LogisticRegressionRidge_ROS,256587811191552982,0.0,1.0,0.0332758224062571,0.0,0.2223522031900061,0.012152649576726,0.0189419621553254,0.1803418162704461,0.0072214856894204,0.3500464509549071,0.0,0.0,1.0,0.0738962305634253,0.0,0.5266318163439069,0.0803853474159301,1.0,1.0,1.0,0.2945208307527148,0.0171397224679798,0.0,0.378117440536133,1.0,0.0262871375031581,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model', LogisticRegression(max_iter=100000))])",Random Oversampling,0.0,7697,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,LogisticRegressionRidge,title,b2f5ac5cf9324ef3a49ac41a94a40ec3,melodic-frog-920,LogisticRegressionRidge_SVMSMOTE,901010418585899225,0.0,1.0,0.0236829997699562,0.0,0.2613193716832128,0.0141337971448211,0.0114876203825058,0.2306732362000226,0.0066631515802253,0.3384613936602736,0.0,0.0,1.0,0.0416121249636262,0.0,0.4153661109006618,0.0430530097047534,1.0,1.0,1.0,0.3059761963747471,0.0216704953975661,0.0,0.3538317523051734,1.0,0.0208198004383412,0.0,1.0,0.0,independent,"Pipeline(steps=[('up', SVMSMOTE()),
                ('preproc', StandardScaler(with_mean=False)),
                ('model', LogisticRegression(max_iter=100000))])",SVMSMOTE,0.0,426,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,LogisticRegressionRidge,title_and_10_sentences,43d66848d970418f84887b8fac1f820d,zealous-rook-716,LogisticRegressionRidge_ROS,890670516350214455,0.0,1.0,0.0473659995399125,0.0,0.2286826678658871,0.0046506158761078,0.0025637610561313,0.1724759317476453,0.0133263031604507,0.3275969878096799,0.0,0.0,1.0,0.0394788534844226,0.0,0.5536446612069792,0.0332857798952459,1.0,1.0,1.0,0.2583121722614476,0.0079805803441105,0.0,0.4425898102751875,1.0,0.0061530418960276,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model', LogisticRegression(max_iter=100000))])",Random Oversampling,0.0,3136,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,LogisticRegressionRidge,title_and_5_sentences,b9575d86a8964d03a432f297232289ac,peaceful-snail-594,LogisticRegressionRidge_ROS,277410369055837988,0.0,1.0,0.0240165631469979,0.0,0.2169996384997076,0.0280640599399021,0.0275236782835726,0.1639420615145302,0.018039768870221,0.300946989106803,0.0,0.0,1.0,0.1035308881653263,0.0,0.5274704755861984,0.0851173579491249,1.0,1.0,1.0,0.239757525083612,0.0420389352076804,0.0,0.4459265133228267,1.0,0.0381638815839515,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model', LogisticRegression(max_iter=100000))])",Random Oversampling,0.0,1932,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
fr,LogisticRegressionRidge,title_and_first_paragraph,62ef6a0af86a431f95d304882973d5b7,youthful-hare-149,LogisticRegressionRidge_SMOTE,341168037472038266,0.0,1.0,0.0425293305728088,0.0,0.1986674795628958,0.0223381234842438,0.0341029431985765,0.1563919279772276,0.0232519530226769,0.2911920523867766,0.0,0.0,1.0,0.0542694102387995,0.0,0.4496620522852093,0.0213301224225262,1.0,1.0,1.0,0.2410194475411866,0.0212980670947269,0.0,0.3532204972331023,1.0,0.0266780236188473,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', LogisticRegression(max_iter=100000))])",SMOTE,0.0,1465,True,1.0,model_wide,fr_core_news_sm,1.0,10000,False,1,3
