model_type,model_subtype,model_name,title,title and first paragraph,title and 5 sentences,title and 10 sentences,title and first sentence each paragraph,raw text
LogisticRegressionRidge,SMOTE,LogisticRegressionRidgeDual_SMOTE,0.308,0.390,0.407,0.465,0.436,0.558
LogisticRegressionRidge,SVMSMOTE,LogisticRegressionRidgeDual_SVMSMOTE,0.326,0.413,0.384,0.419,0.465,0.477
NaiveBayes,BorderlineSMOTE,ComplementNaiveBayes_BorderlineSMOTE,0.262,0.465,0.407,0.459,0.576,0.494
NaiveBayes,BorderlineSMOTE,NaiveBayes_BorderlineSMOTE,0.262,0.448,0.419,0.448,0.558,0.488
NaiveBayes,No Upsampling,ComplementNaiveBayes,0.262,0.477,0.471,0.459,0.494,0.494
NaiveBayes,No Upsampling,NaiveBayes,0.262,0.477,0.453,0.459,0.500,0.494
NaiveBayes,Random Oversampling,ComplementNaiveBayes_ROS,0.262,0.477,0.453,0.459,0.494,0.500
NaiveBayes,Random Oversampling,NaiveBayes_ROS,0.262,0.477,0.471,0.459,0.494,0.494
NaiveBayes,SMOTE,ComplementNaiveBayes_SMOTE,0.262,0.436,0.390,0.483,0.564,0.494
NaiveBayes,SMOTE,NaiveBayes_SMOTE,0.267,0.419,0.424,0.448,0.529,0.494
NaiveBayes,SVMSMOTE,ComplementNaiveBayes_SVMSMOTE,0.262,0.477,0.483,0.453,0.494,0.494
NaiveBayes,SVMSMOTE,NaiveBayes_SVMSMOTE,0.262,0.488,0.477,0.459,0.500,0.494
RandomForest,BorderlineSMOTE,RandomForest_BorderlineSMOTE,0.273,0.285,0.407,0.401,0.366,0.419
RandomForest,No Upsampling,RandomForest,0.477,0.587,0.558,0.506,0.483,0.512
RandomForest,Random Oversampling,RandomForest_ROS,0.174,0.320,0.256,0.419,0.302,0.459
RandomForest,SMOTE,RandomForest_SMOTE,0.233,0.331,0.360,0.366,0.366,0.390
RandomForest,SVMSMOTE,RandomForest_SVMSMOTE,0.297,0.326,0.343,0.407,0.372,0.424
RidgeClassifier,BorderlineSMOTE,RidgeClassifier_BorderlineSMOTE,0.308,0.436,0.384,0.424,0.465,0.448
RidgeClassifier,No Upsampling,RidgeClassifier,0.302,0.442,0.378,0.413,0.442,0.436
RidgeClassifier,Random Oversampling,RidgeClassifier_ROS,0.320,0.436,0.366,0.419,0.471,0.430
RidgeClassifier,SMOTE,RidgeClassifier_SMOTE,0.297,0.436,0.349,0.419,0.430,0.436
RidgeClassifier,SVMSMOTE,RidgeClassifier_SVMSMOTE,0.297,0.360,0.395,0.326,0.407,0.448
SVM,BorderlineSMOTE,SVM_rbf_BorderlineSMOTE,0.302,0.506,0.442,0.360,0.529,0.448
SVM,BorderlineSMOTE,SVM_sigmoid_BorderlineSMOTE,0.326,0.430,0.372,0.506,0.512,0.517
SVM,No Upsampling,SVM_rbf,0.308,0.471,0.355,0.366,0.529,0.494
SVM,No Upsampling,SVM_sigmoid,0.285,0.471,0.430,0.424,0.535,0.419
SVM,Random Oversampling,SVM_rbf_ROS,0.291,0.419,0.331,0.372,0.424,0.465
SVM,Random Oversampling,SVM_sigmoid_ROS,0.355,0.419,0.360,0.366,0.471,0.471
SVM,SMOTE,SVM_rbf_SMOTE,0.308,0.453,0.401,0.360,0.448,0.430
SVM,SMOTE,SVM_sigmoid_SMOTE,0.256,0.419,0.413,0.366,0.471,0.430
SVM,SVMSMOTE,SVM_rbf_SVMSMOTE,0.308,0.471,0.407,0.355,0.506,0.471
SVM,SVMSMOTE,SVM_sigmoid_SVMSMOTE,0.366,0.483,0.436,0.430,0.517,0.488
XGBoost,BorderlineSMOTE,XGBoost_broad_BorderlineSMOTE,0.541,0.419,0.529,0.424,0.465,0.453
XGBoost,BorderlineSMOTE,XGBoost_narrow_BorderlineSMOTE,0.523,0.599,0.512,0.512,0.512,0.570
XGBoost,No Upsampling,XGBoost_broad,0.279,0.360,0.360,0.419,0.453,0.483
XGBoost,No Upsampling,XGBoost_narrow,0.488,0.605,0.500,0.465,0.529,0.576
XGBoost,Random Oversampling,XGBoost_broad_ROS,0.285,0.424,0.378,0.366,0.360,0.506
XGBoost,Random Oversampling,XGBoost_narrow_ROS,0.523,0.616,0.529,0.506,0.523,0.570
XGBoost,SMOTE,XGBoost_broad_SMOTE,0.279,0.407,0.390,0.465,0.535,0.494
XGBoost,SMOTE,XGBoost_narrow_SMOTE,**0.622**,0.593,0.529,0.517,0.523,0.616
XGBoost,SVMSMOTE,XGBoost_broad_SVMSMOTE,0.326,0.372,0.407,0.401,0.424,0.448
XGBoost,SVMSMOTE,XGBoost_narrow_SVMSMOTE,0.605,0.576,0.535,0.500,0.535,**0.622**
