model_type,model_subtype,model_name,title,title and first paragraph,title and 5 sentences,title and 10 sentences,title and first sentence each paragraph,raw text
LogisticRegressionLasso,Random Oversampling,LogisticRegressionLasso_ROS,0.294,0.223,0.217,0.369,0.330,0.373
LogisticRegressionLasso,SMOTE,LogisticRegressionLasso_SMOTE,0.283,0.240,0.189,0.380,0.323,0.382
LogisticRegressionLasso,SVMSMOTE,LogisticRegressionLasso_SVMSMOTE,0.299,0.235,0.221,0,0.269,0.388
LogisticRegressionRidge,BorderlineSMOTE,LogisticRegressionRidge_BorderlineSMOTE,0.312,0.362,0.321,0.311,0.289,0.317
LogisticRegressionRidge,No Upsampling,LogisticRegressionRidge,0.317,0.281,0.332,0.292,0.235,0.298
LogisticRegressionRidge,RakelD Partitioning of labels,RakelD_LogisticRegression,0.316,0.219,0.281,0.323,0.272,0.300
LogisticRegressionRidge,Random Oversampling,LogisticRegressionRidge_ROS,0.330,0.380,0.295,0.330,0.303,0.327
LogisticRegressionRidge,SMOTE,LogisticRegressionRidge_SMOTE,0.334,0.358,0.303,0.334,0.289,0.324
LogisticRegressionRidge,SVMSMOTE,LogisticRegressionRidge_SVMSMOTE,0.335,0.291,0.297,0,0.313,0.318
Multilabel k Nearest Neighbours,Natively Multilabel,MLkNN,0.254,0.254,0.258,0.261,0.198,0.192
NaiveBayes,BorderlineSMOTE,ComplementNaiveBayes_BorderlineSMOTE,0.391,0.415,0.429,0.416,0.421,0.468
NaiveBayes,BorderlineSMOTE,NaiveBayes_BorderlineSMOTE,0.359,0.403,0.439,0.412,0.409,0.498
NaiveBayes,No Upsampling,ComplementNaiveBayes,0.352,0.351,0.360,0.303,0.303,0.253
NaiveBayes,No Upsampling,NaiveBayes,0.022,0.000,0.022,0.041,0.000,0.059
NaiveBayes,Random Oversampling,ComplementNaiveBayes_ROS,0.382,0.400,0.406,0.440,0.487,0.483
NaiveBayes,Random Oversampling,NaiveBayes_ROS,0.369,0.396,0.426,0.463,0.476,0.488
NaiveBayes,SMOTE,ComplementNaiveBayes_SMOTE,0.375,0.435,0.426,0.451,0.459,0.495
NaiveBayes,SMOTE,NaiveBayes_SMOTE,0.389,0.398,0.409,0.446,0.442,**0.504**
RandomForest,BorderlineSMOTE,RandomForest_BorderlineSMOTE,0.194,0.186,0.155,0.197,0.184,0.283
RandomForest,No Upsampling,RandomForest,0.158,0.164,0.159,0.173,0.184,0.240
RandomForest,Random Oversampling,RandomForest_ROS,0.296,0.230,0.196,0.249,0.337,0.318
RandomForest,SMOTE,RandomForest_SMOTE,0.191,0.166,0.208,0.208,0.224,0.290
RandomForest,SVMSMOTE,RandomForest_SVMSMOTE,0.152,0.184,0.165,0,0.219,0.284
RidgeClassifier,BorderlineSMOTE,RidgeClassifier_BorderlineSMOTE,0.327,0.378,0.292,0.321,0.303,0.327
RidgeClassifier,No Upsampling,RidgeClassifier,0.328,0.378,0.292,0.321,0.303,0.327
RidgeClassifier,Random Oversampling,RidgeClassifier_ROS,0.327,0.378,0.292,0.321,0.303,0.327
RidgeClassifier,SMOTE,RidgeClassifier_SMOTE,0.327,0.378,0.292,0.321,0.303,0.327
RidgeClassifier,SVMSMOTE,RidgeClassifier_SVMSMOTE,0.317,0.312,0.301,0,0.313,0.323
SVM,BorderlineSMOTE,SVM_rbf_BorderlineSMOTE,0.097,0.000,0.000,0.000,0.021,0.000
SVM,No Upsampling,SVM_rbf,0.038,0.000,0.000,0.021,0.014,0.029
SVM,RakelD Partitioning of labels,RakelD_SVM,0.041,0.000,0.041,0.000,0.021,0.000
SVM,Random Oversampling,SVM_rbf_ROS,0.151,0.000,0.022,0.027,0.048,0.031
SVM,SMOTE,SVM_rbf_SMOTE,0.098,0.000,0.000,0.000,0.021,0.000
SVM,SVMSMOTE,SVM_rbf_SVMSMOTE,0.181,0.022,0.000,0,0.021,0.000
XGBoost,BorderlineSMOTE,XGBoost_narrow_BorderlineSMOTE,0.184,0.142,0.222,0.286,0.312,0.383
XGBoost,No Upsampling,XGBoost_narrow,0.226,0.246,0.225,0.312,0.303,0.354
XGBoost,Random Oversampling,XGBoost_narrow_ROS,0.245,0.229,0.249,0.332,0.366,0.429
XGBoost,SMOTE,XGBoost_narrow_SMOTE,0.204,0.148,0.223,0.294,0.319,0.382
XGBoost,SVMSMOTE,XGBoost_narrow_SVMSMOTE,0.214,0.186,0.208,0,0.320,0.380
