language,model_type,model_subtype,unit_of_analysis,run_uuid,runName,model_name,exp_id,train_recall_macro_std,train_recall_micro_mean,test_accuracy_mean,train_precision_micro_std,test_f1_macro_mean,test_recall_macro_std,test_recall_micro_std,test_recall_macro_mean,test_accuracy_std,test_f1_micro_mean,train_f1_micro_std,train_accuracy_std,train_f1_macro_mean,test_precision_macro_std,train_recall_micro_std,test_precision_micro_mean,test_precision_micro_std,train_f1_micro_mean,train_accuracy_mean,train_precision_macro_mean,test_recall_micro_mean,test_f1_macro_std,train_precision_macro_std,test_precision_macro_mean,train_recall_macro_mean,test_f1_micro_std,train_f1_macro_std,train_precision_micro_mean,min_df,multilabel_type,base_estimator_name,min_var,n_features,tfidf,corr_threshold,analysis_level,spacy_model_used,max_df,vectorizer_max_features,is_count_vectorizer,n_gram_range_start,n_gram_range_end
en,LogisticRegressionElasticNet,SMOTE,title_and_first_paragraph,0987f2c4737847978a1c60132b1216ab,omniscient-gnu-953,LogisticRegressionElasticNet_SMOTE,859467276534348359,0.0,1.0,0.0719382204719357,0.0,0.484895681097903,0.0233881869048924,0.0160045052482796,0.445066002759529,0.0048465847638144,0.6188734058856052,0.0,0.0,1.0,0.0196868894341807,0.0,0.658561132042759,0.0161485902228052,1.0,1.0,1.0,0.5967061901125476,0.02359085323485,0.0,0.5578780090359751,1.0,0.0154126969275896,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model',
                 LogisticRegression(l1_ratio=0.5, max_iter=1000,
                                    penalty='elasticnet', solver='saga'))])",0.0,3927,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LogisticRegressionElasticNet,SMOTE,title_and_first_sentence_each_paragraph,c35034759d4c4961ab56c7711c7c2826,glamorous-shrimp-275,LogisticRegressionElasticNet_SMOTE,326503802656386699,0.0,1.0,0.0702402551932575,0.0,0.530942965888648,0.0160374236424021,0.0081582526594054,0.5157452665549104,0.021577923745241,0.6487841978112872,0.0,0.0,1.0,0.0129691113678495,0.0,0.6600416376022111,0.0214874641840249,1.0,1.0,1.0,0.644091938035237,0.0137703493156722,0.0,0.5568396652485834,1.0,0.0142387721127707,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model',
                 LogisticRegression(l1_ratio=0.5, max_iter=1000,
                                    penalty='elasticnet', solver='saga'))])",0.0,8473,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LogisticRegressionElasticNet,SVMSMOTE,raw_text,313377f1f7774496a64f7697b659ad7a,bouncy-finch-95,LogisticRegressionElasticNet_SVMSMOTE,688540565827938140,0.0,1.0,0.0875228982708275,0.0,0.5364496177582291,0.024827733857021,0.0151690474036653,0.5181749815474602,0.004197216510079,0.6650020174064769,0.0,0.0,1.0,0.0274609941694525,0.0,0.6795612036063955,0.017868476176913,1.0,1.0,1.0,0.6584130166003018,0.0249573238222876,0.0,0.5691705307708096,1.0,0.0125284093118554,0.0,1.0,0.0,independent,"Pipeline(steps=[('up', SVMSMOTE()),
                ('preproc', StandardScaler(with_mean=False)),
                ('model',
                 LogisticRegression(l1_ratio=0.5, max_iter=1000,
                                    penalty='elasticnet', solver='saga'))])",0.0,9068,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LogisticRegressionElasticNet,SVMSMOTE,title,113dbd57335346e0af7838278e1bd5f5,ambitious-cub-879,LogisticRegressionElasticNet_SVMSMOTE,133941002353153073,0.0013683175356144,0.9903814767667636,0.0428444577368647,0.0054225573534836,0.4508764453436315,0.0196706192864297,0.0155218133695897,0.4441587578155259,0.0138603814046619,0.5754328427558549,0.0042080162316369,0.0048982899677036,0.9779018980889383,0.0158787084992334,0.0030025939650664,0.5882767660886978,0.0115201750955334,0.9879771321803104,0.9756925570758892,0.9684378521835022,0.566596824487718,0.0157789344281347,0.0101324142706556,0.463254462207899,0.990364255552548,0.0126816393366837,0.0063089244755431,0.986462670777653,0.0,independent,"Pipeline(steps=[('up', SVMSMOTE()),
                ('preproc', StandardScaler(with_mean=False)),
                ('model',
                 LogisticRegression(l1_ratio=0.5, max_iter=1000,
                                    penalty='elasticnet', solver='saga'))])",0.0,1272,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LogisticRegressionElasticNet,SVMSMOTE,title_and_10_sentences,d0d0c74d87c94b2e836ec45378aaf9b3,big-calf-210,LogisticRegressionElasticNet_SVMSMOTE,731705068663049037,0.0,1.0,0.0737961985622444,0.0,0.489716725942002,0.0129836770855885,0.0112956709127326,0.4554795508617669,0.0147500625368546,0.6299804332194605,0.0,0.0,1.0,0.0389568498170372,0.0,0.6654474672443483,0.0227255577917228,1.0,1.0,1.0,0.6149752495499918,0.0157471943754151,0.0,0.5736843073449505,1.0,0.0128194022170707,0.0,1.0,0.0,independent,"Pipeline(steps=[('up', SVMSMOTE()),
                ('preproc', StandardScaler(with_mean=False)),
                ('model',
                 LogisticRegression(l1_ratio=0.5, max_iter=1000,
                                    penalty='elasticnet', solver='saga'))])",0.0,6741,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LogisticRegressionElasticNet,SVMSMOTE,title_and_5_sentences,1bd2e5756f9c4fd4bfddc18f67266e61,masked-bear-21,LogisticRegressionElasticNet_SVMSMOTE,741709753172338893,0.0,1.0,0.0816969471358502,0.0,0.4885993672029476,0.0221583677483703,0.0151440964356273,0.455664470206,0.0080417567509016,0.6294750389223874,0.0,0.0,1.0,0.0166701926205986,0.0,0.6631516335904298,0.0224745872076619,1.0,1.0,1.0,0.6149577037764323,0.0239400583002035,0.0,0.5616325290615506,1.0,0.0191922052141377,0.0,1.0,0.0,independent,"Pipeline(steps=[('up', SVMSMOTE()),
                ('preproc', StandardScaler(with_mean=False)),
                ('model',
                 LogisticRegression(l1_ratio=0.5, max_iter=1000,
                                    penalty='elasticnet', solver='saga'))])",0.0,5551,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LogisticRegressionElasticNet,SVMSMOTE,title_and_first_paragraph,ad0bcf8ffa094ee6bdc54ed5e56743c2,burly-gull-8,LogisticRegressionElasticNet_SVMSMOTE,859467276534348359,0.0,1.0,0.0642998955608177,0.0,0.4846043241736073,0.0229463211347405,0.0182878331421044,0.4562380584755154,0.0101683149989374,0.6257143546880858,0.0,0.0,1.0,0.0151951523286713,0.0,0.6515214120201294,0.0108424957652213,1.0,1.0,1.0,0.6134892679866907,0.0200557794170374,0.0,0.5446787322535669,1.0,0.0148549011547517,0.0,1.0,0.0,independent,"Pipeline(steps=[('up', SVMSMOTE()),
                ('preproc', StandardScaler(with_mean=False)),
                ('model',
                 LogisticRegression(l1_ratio=0.5, max_iter=1000,
                                    penalty='elasticnet', solver='saga'))])",0.0,3927,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LogisticRegressionElasticNet,SVMSMOTE,title_and_first_sentence_each_paragraph,d12ecbd1c4814b378e05b0ba703287ca,agreeable-stag-281,LogisticRegressionElasticNet_SVMSMOTE,326503802656386699,0.0,1.0,0.0701258466957951,0.0,0.519233560596612,0.0162272835564107,0.0149318681694485,0.4952062809592584,0.008991697993886,0.6406398768087117,0.0,0.0,1.0,0.0050071392418285,0.0,0.6595604531886577,0.0175830922499307,1.0,1.0,1.0,0.6317721685848834,0.0090153537968514,0.0,0.5635180140315563,1.0,0.0094900302266556,0.0,1.0,0.0,independent,"Pipeline(steps=[('up', SVMSMOTE()),
                ('preproc', StandardScaler(with_mean=False)),
                ('model',
                 LogisticRegression(l1_ratio=0.5, max_iter=1000,
                                    penalty='elasticnet', solver='saga'))])",0.0,8473,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LogisticRegressionLasso,BorderlineSMOTE,raw_text,2fde5db1d960496195ca9e2d8899a5b3,clumsy-stoat-135,LogisticRegressionLasso_BorderlineSMOTE,697553513308802158,0.0,1.0,0.0662610799260679,0.0,0.5102808985378385,0.0131191706444746,0.0079048883963308,0.5107726130977795,0.011724036971542,0.6317555774367032,0.0,0.0,1.0,0.0040552331028757,0.0,0.6325024884548922,0.0047527681755612,1.0,1.0,1.0,0.6347520636738849,0.0049216151920736,0.0,0.5160451731845529,1.0,0.0043035302467901,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model',
                 LogisticRegression(max_iter=1000, penalty='l1',
                                    solver='liblinear'))])",0.0,9068,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LogisticRegressionLasso,BorderlineSMOTE,title,572d7dea2a3a4878a6bf00f8194aec3d,gaudy-carp-726,LogisticRegressionLasso_BorderlineSMOTE,972104117793333101,0.0013549449442637,0.9945762840369532,0.0407232605599838,0.0061299929440701,0.4034701003805576,0.0349433255885733,0.0362533052061682,0.363508876247838,0.0139354973920432,0.5297561703926654,0.0045200036494199,0.0059076225191901,0.9685695986194296,0.0290962439659652,0.0027143301056802,0.5987640782772181,0.0122565123025783,0.9827681076908944,0.97472637350101,0.9449647141183934,0.4889901861852033,0.0232287755512503,0.0088895242439303,0.4803843288515204,0.99684145286544,0.0237570309356924,0.0056916641954473,0.9725639835133733,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model',
                 LogisticRegression(max_iter=1000, penalty='l1',
                                    solver='liblinear'))])",0.0,1272,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LogisticRegressionLasso,BorderlineSMOTE,title_and_10_sentences,11db5e0ebd874117b6dddd8d9c527bb8,vaunted-pug-331,LogisticRegressionLasso_BorderlineSMOTE,237384259157589697,0.0,1.0,0.0504595827788564,0.0,0.4338360285611367,0.0281702663922439,0.0200984509822845,0.4064061508133043,0.0141028373616322,0.5794019252168771,0.0,0.0,1.0,0.0263002962192554,0.0,0.6105756925832391,0.0197387028025032,1.0,1.0,1.0,0.5616126202294587,0.0270857606534007,0.0,0.4811221091521431,1.0,0.0207127107318189,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model',
                 LogisticRegression(max_iter=1000, penalty='l1',
                                    solver='liblinear'))])",0.0,6741,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LogisticRegressionLasso,BorderlineSMOTE,title_and_5_sentences,a6c0200306444d9b89ff4fe9daf1b3c9,sassy-goat-347,LogisticRegressionLasso_BorderlineSMOTE,954688151582729384,0.0,1.0,0.0524079740734171,0.0,0.4587518725735382,0.0206058774762868,0.019396204246782,0.420151745282017,0.0215957500765874,0.5932078606149926,0.0,0.0,1.0,0.0070689553024068,0.0,0.6428636632475895,0.0285560129650621,1.0,1.0,1.0,0.565565533009691,0.0196741456702536,0.0,0.5272339070834019,1.0,0.0266816101948318,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model',
                 LogisticRegression(max_iter=1000, penalty='l1',
                                    solver='liblinear'))])",0.0,5551,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LogisticRegressionLasso,BorderlineSMOTE,title_and_first_paragraph,410d9627ad9f47f59cd2c05d98442f15,resilient-cat-526,LogisticRegressionLasso_BorderlineSMOTE,744841993455674187,0.0,1.0,0.0602407138878128,0.0,0.4494588607727524,0.0221398461176428,0.0233923783520671,0.4039949685959665,0.0116586924531894,0.583637439587133,0.0,0.0,1.0,0.0087738568242017,0.0,0.6446337892200537,0.0175935445860426,1.0,1.0,1.0,0.5473655884652447,0.0207798444629778,0.0,0.5366149009540507,1.0,0.0207293960245464,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model',
                 LogisticRegression(max_iter=1000, penalty='l1',
                                    solver='liblinear'))])",0.0,3927,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LogisticRegressionLasso,BorderlineSMOTE,title_and_first_sentence_each_paragraph,dfa951e3289e423c9f284013d20849ad,tasteful-ray-514,LogisticRegressionLasso_BorderlineSMOTE,231655623903388781,0.0,1.0,0.0429356663652009,0.0,0.4723265544128368,0.0153683973297069,0.0134715481563981,0.4547493353061936,0.0171675366360926,0.6029389692652334,0.0,0.0,1.0,0.0081853072950485,0.0,0.6221243724211983,0.0112132780896953,1.0,1.0,1.0,0.5922762913871161,0.0118403482695201,0.0,0.503644991133399,1.0,0.010463660286191,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model',
                 LogisticRegression(max_iter=1000, penalty='l1',
                                    solver='liblinear'))])",0.0,8473,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LogisticRegressionLasso,No Upsampling,raw_text,e4ea5a2f48514be1a74d6b635470893d,capable-tern-232,LogisticRegressionLasso,697553513308802158,0.0,1.0,0.0546779818394075,0.0,0.4923187964638528,0.0198047516822692,0.0128408292936784,0.4811884130831467,0.0204909572576191,0.6233155700068348,0.0,0.0,1.0,0.0045432842708429,0.0,0.6336667336098468,0.0066896114547608,1.0,1.0,1.0,0.6189273668612157,0.0090394226359395,0.0,0.5142218606452138,1.0,0.0039731759948684,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model',
                 LogisticRegression(max_iter=1000, penalty='l1',
                                    solver='liblinear'))])",0.0,9068,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LogisticRegressionLasso,No Upsampling,title,6e27986f17154720bab2278c56346e2a,unruly-lamb-213,LogisticRegressionLasso,972104117793333101,0.0060178012749694,0.9886541750384938,0.0407912693191938,0.0037068444416355,0.3977874604809484,0.0229027708211556,0.0209824599934284,0.3453801498631154,0.0092863889830912,0.5310409621001813,0.0036032694843498,0.0059076225191901,0.985416581027556,0.0116625866878052,0.0033108433862175,0.6170261296845456,0.0029897081261989,0.9901127763124302,0.97472637350101,0.9903991411899798,0.4870777423225876,0.0192742756582017,0.0033125977814612,0.5123539833195504,0.9813571016247592,0.0180780233735694,0.0048141744952697,0.9919492036138764,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model',
                 LogisticRegression(max_iter=1000, penalty='l1',
                                    solver='liblinear'))])",0.0,1272,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LogisticRegressionLasso,No Upsampling,title_and_10_sentences,88d80e47acb14dfabe7574ca20f06d8b,enchanting-tern-832,LogisticRegressionLasso,237384259157589697,0.0,1.0,0.0447480401413415,0.0,0.422831922689352,0.0170238422329128,0.0161586661792151,0.3897917854896974,0.0072326978340028,0.5666865371150681,0.0,0.0,1.0,0.0062532106590611,0.0,0.6074190861374679,0.0147326184620428,1.0,1.0,1.0,0.546344001709122,0.0144451107344948,0.0,0.4862541189944043,1.0,0.017114960898674,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model',
                 LogisticRegression(max_iter=1000, penalty='l1',
                                    solver='liblinear'))])",0.0,6741,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LogisticRegressionLasso,No Upsampling,title_and_5_sentences,c3bbeac44864498c9612a237d26a15f0,abrasive-ox-428,LogisticRegressionLasso,954688151582729384,0.0,1.0,0.0466052228075659,0.0,0.4507171902415057,0.0132915618862589,0.012082403175501,0.406519746082242,0.0169694147965524,0.588886556054009,0.0,0.0,1.0,0.0130973251888618,0.0,0.6498458464454396,0.0223209732061128,1.0,1.0,1.0,0.5576992081674212,0.0140955321505485,0.0,0.5404937172682387,1.0,0.0208176315239533,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model',
                 LogisticRegression(max_iter=1000, penalty='l1',
                                    solver='liblinear'))])",0.0,5551,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LogisticRegressionLasso,No Upsampling,title_and_first_paragraph,ad70c68c2f804d338355368776a02e65,painted-steed-179,LogisticRegressionLasso,744841993455674187,0.0,1.0,0.0485440027277743,0.0,0.4388566190554452,0.0258717522193103,0.0254194022168852,0.3947906342252603,0.0094887103209997,0.5812668373821123,0.0,0.0,1.0,0.0231122738305252,0.0,0.640938291830169,0.0307864227052994,1.0,1.0,1.0,0.5473662930235096,0.0257764225517793,0.0,0.5289812091505982,1.0,0.0236473297882287,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model',
                 LogisticRegression(max_iter=1000, penalty='l1',
                                    solver='liblinear'))])",0.0,3927,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LogisticRegressionLasso,No Upsampling,title_and_first_sentence_each_paragraph,e91c980d523249768818c2fa7480e68e,gaudy-mink-335,LogisticRegressionLasso,231655623903388781,0.0,1.0,0.044862448638804,0.0,0.4638730951295255,0.0088820291205905,0.0109463726554911,0.4413340904186442,0.0171060956781581,0.6024589489736601,0.0,0.0,1.0,0.0187653452941239,0.0,0.6272576936812533,0.009999971526572,1.0,1.0,1.0,0.5893322833142421,0.0074989404057337,0.0,0.5050227545752753,1.0,0.0050662910673011,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model',
                 LogisticRegression(max_iter=1000, penalty='l1',
                                    solver='liblinear'))])",0.0,8473,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LogisticRegressionLasso,Random Oversampling,raw_text,c9a2d5bf3bf54e909984c5a591387fb0,suave-dog-664,LogisticRegressionLasso_ROS,697553513308802158,0.0,1.0,0.050630797813008,0.0,0.5067845567264141,0.0190836814557489,0.0128075390849422,0.5135245102505427,0.0076059355521729,0.6287999815094402,0.0,0.0,1.0,0.0025565336985036,0.0,0.6269628690823357,0.000867528950539,1.0,1.0,1.0,0.6352159130166003,0.0090877581303541,0.0,0.5074356799830145,1.0,0.0065085899689662,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model',
                 LogisticRegression(max_iter=1000, penalty='l1',
                                    solver='liblinear'))])",0.0,9068,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LogisticRegressionLasso,Random Oversampling,title,dd7728a1f75447249e785f00bd94628b,bald-shrike-387,LogisticRegressionLasso_ROS,972104117793333101,0.0004741133439694,0.9930924217361216,0.0348973094250064,0.0082536352806491,0.4028989450589146,0.029380485624794,0.0278708108534796,0.3587123309838256,0.0123334680761433,0.5286841769904124,0.0049514619248992,0.0059076225191901,0.9717591986195236,0.0173260826727981,0.0012451555165581,0.601837555584327,0.0053726225134282,0.9855738606723506,0.97472637350101,0.9532467879529142,0.4836032246040837,0.0214211979666869,0.0119374520938915,0.4791007241023412,0.9946020415760484,0.0196501481495378,0.0067083305700473,0.9793637383407576,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model',
                 LogisticRegression(max_iter=1000, penalty='l1',
                                    solver='liblinear'))])",0.0,1272,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LogisticRegressionLasso,Random Oversampling,title_and_10_sentences,0d61b1b7c0374c4ab9ebcaea05ec816e,dazzling-bug-800,LogisticRegressionLasso_ROS,237384259157589697,0.0,1.0,0.0446680337355262,0.0,0.4400121704032091,0.0250346992817514,0.0201200825783087,0.4157242104904644,0.0095271890659865,0.5822054321277395,0.0,0.0,1.0,0.0139595026879224,0.0,0.6123746805143964,0.0177049510538981,1.0,1.0,1.0,0.5635946335387917,0.02107603152111,0.0,0.4773547689022106,1.0,0.0199987437129931,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model',
                 LogisticRegression(max_iter=1000, penalty='l1',
                                    solver='liblinear'))])",0.0,6741,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LogisticRegressionLasso,Random Oversampling,title_and_5_sentences,a5302de7f40744c894a029293e9aa1d0,resilient-quail-909,LogisticRegressionLasso_ROS,954688151582729384,0.0,1.0,0.0407448695809414,0.0,0.4574816643484899,0.0172732529604552,0.013668528524432,0.4209641911649877,0.0250502121253536,0.5891878538904726,0.0,0.0,1.0,0.0131679116182457,0.0,0.6377246694011669,0.0340117707089802,1.0,1.0,1.0,0.5611487708867434,0.0195921673739962,0.0,0.5200449989845902,1.0,0.0253779878137158,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model',
                 LogisticRegression(max_iter=1000, penalty='l1',
                                    solver='liblinear'))])",0.0,5551,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LogisticRegressionLasso,Random Oversampling,title_and_first_paragraph,880f722a64b941ed9767dc3c99daff4e,rare-kite-222,LogisticRegressionLasso_ROS,744841993455674187,0.0,1.0,0.0504707850013774,0.0,0.4556023535713376,0.0267313964800816,0.0240629882542354,0.4150784003324823,0.0115387413228923,0.5872398200887706,0.0,0.0,1.0,0.0200097630832291,0.0,0.6394346820981216,0.0266876843243355,1.0,1.0,1.0,0.552301746395389,0.0254988850283839,0.0,0.5201365898231113,1.0,0.0220171974398191,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model',
                 LogisticRegression(max_iter=1000, penalty='l1',
                                    solver='liblinear'))])",0.0,3927,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LogisticRegressionLasso,Random Oversampling,title_and_first_sentence_each_paragraph,12e0416a6b5c48be851109cf609cef59,welcoming-frog-172,LogisticRegressionLasso_ROS,231655623903388781,0.0,1.0,0.0410200863141188,0.0,0.4663350698722333,0.0176823647056138,0.0116803704485574,0.4530967811573774,0.0170192587882615,0.6029063024707287,0.0,0.0,1.0,0.0065832763428735,0.0,0.6176634381052729,0.0081700034341272,1.0,1.0,1.0,0.5952371406752851,0.0132030368041788,0.0,0.4904238844600891,1.0,0.0095303926946377,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model',
                 LogisticRegression(max_iter=1000, penalty='l1',
                                    solver='liblinear'))])",0.0,8473,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LogisticRegressionLasso,SMOTE,raw_text,db31bdc442ab4b33a956c63c45a7aeb0,capable-colt-286,LogisticRegressionLasso_SMOTE,697553513308802158,0.0,1.0,0.0642086869324814,0.0,0.4969364047951569,0.0170285062693186,0.0138558476375354,0.4990474033362226,0.0006403424143006,0.62642834705257,0.0,0.0,1.0,0.0028227733717226,0.0,0.6275298887852319,0.0002893390843118,1.0,1.0,1.0,0.6293271014018437,0.0095366774008586,0.0,0.5008267629243238,1.0,0.0072927901663496,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model',
                 LogisticRegression(max_iter=1000, penalty='l1',
                                    solver='liblinear'))])",0.0,9068,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LogisticRegressionLasso,SMOTE,title,0039da1638d84d7ca963f96e763cc061,abrasive-bird-133,LogisticRegressionLasso_SMOTE,972104117793333101,0.0003570604908481,0.9935886280877824,0.038876484692196,0.0099432282393583,0.3965547240015654,0.0305235554986631,0.0239257645030904,0.356977006135151,0.0052148847031423,0.5270966404097313,0.0064351717345759,0.0059076225191901,0.9684462475252664,0.0238996109166052,0.0025057209536723,0.5900052929025777,0.0123114434719585,0.9814181506188294,0.97472637350101,0.9456240393721672,0.4895337415225732,0.0243767934685067,0.0171309201093056,0.4672890515034417,0.9957766770023008,0.0196591503753535,0.009475361303855,0.970917825258116,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model',
                 LogisticRegression(max_iter=1000, penalty='l1',
                                    solver='liblinear'))])",0.0,1272,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LogisticRegressionLasso,SMOTE,title_and_10_sentences,5f258f0416394f83bb632dcea59fee54,rumbling-whale-413,LogisticRegressionLasso_SMOTE,237384259157589697,0.0,1.0,0.0368928958819039,0.0,0.4424694165139953,0.0161290295788188,0.0209601617536228,0.4142108361362615,0.0107007590066513,0.5805222512442891,0.0,0.0,1.0,0.0010315892528813,0.0,0.613159776667315,0.0143026421872863,1.0,1.0,1.0,0.5616112111129293,0.0110402972655777,0.0,0.490564830641359,1.0,0.0198157615180219,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model',
                 LogisticRegression(max_iter=1000, penalty='l1',
                                    solver='liblinear'))])",0.0,6741,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LogisticRegressionLasso,SMOTE,title_and_5_sentences,db404e4e96884147a54717c6e0ee49ed,grandiose-asp-853,LogisticRegressionLasso_SMOTE,954688151582729384,0.0,1.0,0.0504011853939987,0.0,0.4569941818899298,0.0141502143237813,0.0148109423859045,0.4153947965493433,0.0285080875153051,0.5891695103014389,0.0,0.0,1.0,0.0076398490525012,0.0,0.6414015236150822,0.0226266415244697,1.0,1.0,1.0,0.5581821033109694,0.014544481771593,0.0,0.5282146853645809,1.0,0.0210925328779348,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model',
                 LogisticRegression(max_iter=1000, penalty='l1',
                                    solver='liblinear'))])",0.0,5551,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LogisticRegressionLasso,SMOTE,title_and_first_paragraph,e9d17454447941f9837d9ed953f9853f,gregarious-ray-152,LogisticRegressionLasso_SMOTE,744841993455674187,0.0,1.0,0.0544723647136088,0.0,0.4483149272161881,0.0173360418147182,0.0161060725617973,0.4048708570583043,0.0026413554427557,0.5844052400447362,0.0,0.0,1.0,0.0196287448002903,0.0,0.6401084485514511,0.0286708947009596,1.0,1.0,1.0,0.5493373743158966,0.0203058921031703,0.0,0.5261185001199267,1.0,0.0190157926343403,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model',
                 LogisticRegression(max_iter=1000, penalty='l1',
                                    solver='liblinear'))])",0.0,3927,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LogisticRegressionLasso,SMOTE,title_and_first_sentence_each_paragraph,a4d7f72ce83345b09fafed832e787901,welcoming-squid-651,LogisticRegressionLasso_SMOTE,231655623903388781,0.0,1.0,0.0449536572671402,0.0,0.4737350816823782,0.0146613560877284,0.0108487267612723,0.4569638192720668,0.0230820671962497,0.6051916996861634,0.0,0.0,1.0,0.005228735471611,0.0,0.6228527654264192,0.0072407478403443,1.0,1.0,1.0,0.5952313223876798,0.0083387056883216,0.0,0.5024886879573432,1.0,0.0079600886856727,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model',
                 LogisticRegression(max_iter=1000, penalty='l1',
                                    solver='liblinear'))])",0.0,8473,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
