model_type,model_subtype,model_name,title,title and first paragraph,title and 5 sentences,title and 10 sentences,title and first sentence each paragraph,raw text
LogisticRegressionElasticNet,SVMSMOTE,LogisticRegressionElasticNet_SVMSMOTE,0,0.068,0.058,0.049,0.097,0.068
LogisticRegressionLasso,BorderlineSMOTE,LogisticRegressionLasso_BorderlineSMOTE,0,0.058,0.058,0.068,0.058,0.068
LogisticRegressionLasso,No Upsampling,LogisticRegressionLasso,0.049,0.049,0.049,0.039,0.058,0.068
LogisticRegressionLasso,Random Oversampling,LogisticRegressionLasso_ROS,0,0.049,0.078,0.039,0.087,0.068
LogisticRegressionLasso,SMOTE,LogisticRegressionLasso_SMOTE,0,0.058,0.068,0.039,0.078,0.097
LogisticRegressionLasso,SVMSMOTE,LogisticRegressionLasso_SVMSMOTE,0,0.068,0.039,0.097,0.058,0.039
LogisticRegressionRidge,BorderlineSMOTE,LogisticRegressionRidgeDual_BorderlineSMOTE,0.068,0.058,0.097,0.078,0.087,0.049
LogisticRegressionRidge,No Upsampling,LogisticRegressionRidgeDual,0.058,0.058,0.107,0.058,0.097,0.058
LogisticRegressionRidge,Random Oversampling,LogisticRegressionRidgeDual_ROS,0.039,0.058,0.117,0.097,0.107,0.058
LogisticRegressionRidge,SMOTE,LogisticRegressionRidgeDual_SMOTE,0.058,0.117,0.087,0.107,0.097,0.058
LogisticRegressionRidge,SVMSMOTE,LogisticRegressionRidgeDual_SVMSMOTE,0.068,0.097,0.107,0.136,0.078,0.068
NaiveBayes,BorderlineSMOTE,ComplementNaiveBayes_BorderlineSMOTE,0,0,0.107,0.117,0.087,0.126
NaiveBayes,BorderlineSMOTE,NaiveBayes_BorderlineSMOTE,0,0,0.078,0.097,0.087,0.078
NaiveBayes,No Upsampling,ComplementNaiveBayes,0,0,0.107,0.097,0.097,0.097
NaiveBayes,No Upsampling,NaiveBayes,0,0,0.107,0.107,0.117,0.107
NaiveBayes,Random Oversampling,ComplementNaiveBayes_ROS,0,0,0.097,0.097,0.117,0.097
NaiveBayes,Random Oversampling,NaiveBayes_ROS,0,0,0.097,0.097,0.117,0.097
NaiveBayes,SMOTE,ComplementNaiveBayes_SMOTE,0,0,0.087,0.107,0.097,0.068
NaiveBayes,SMOTE,NaiveBayes_SMOTE,0,0,0.117,0.117,0.078,0.126
NaiveBayes,SVMSMOTE,ComplementNaiveBayes_SVMSMOTE,0,0,0.107,0.107,0.097,0.107
NaiveBayes,SVMSMOTE,NaiveBayes_SVMSMOTE,0,0,0.107,0.097,0.097,0.107
RandomForest,BorderlineSMOTE,RandomForest_BorderlineSMOTE,0,0,0.126,0.087,0.078,0.087
RandomForest,No Upsampling,RandomForest,0,0,0.117,0.049,0.078,0.117
RandomForest,Random Oversampling,RandomForest_ROS,0,0,0.136,0.136,0.117,0.107
RandomForest,SMOTE,RandomForest_SMOTE,0,0,0.146,**0.165**,0.107,0.117
RandomForest,SVMSMOTE,RandomForest_SVMSMOTE,0,0,0.126,0.136,0.117,0.146
RidgeClassifier,BorderlineSMOTE,RidgeClassifier_BorderlineSMOTE,0,0.087,0.068,0.117,0.078,0.078
RidgeClassifier,No Upsampling,RidgeClassifier,0,0.087,0.097,0.126,0.107,0.078
RidgeClassifier,Random Oversampling,RidgeClassifier_ROS,0,0.117,0.087,0.087,0.087,0.097
RidgeClassifier,SMOTE,RidgeClassifier_SMOTE,0,0.078,0.117,0.117,0.107,0.078
RidgeClassifier,SVMSMOTE,RidgeClassifier_SVMSMOTE,0,0.107,0.136,0.097,0.087,0.078
SVM,BorderlineSMOTE,SVM_rbf_BorderlineSMOTE,0,0.068,0.078,0.087,0.087,0.068
SVM,BorderlineSMOTE,SVM_sigmoid_BorderlineSMOTE,0,0.078,0.039,0.107,0.087,0.087
SVM,No Upsampling,SVM_rbf,0,0.087,0.107,0.049,0.087,0.078
SVM,No Upsampling,SVM_sigmoid,0,0.087,0.087,0.126,0.078,0.058
SVM,Random Oversampling,SVM_rbf_ROS,0,0.097,0.087,0.087,0.087,0.078
SVM,Random Oversampling,SVM_sigmoid_ROS,0,0.078,0.068,0.107,0.087,0.058
SVM,SMOTE,SVM_rbf_SMOTE,0,0.068,0.078,0.068,0.087,0.087
SVM,SMOTE,SVM_sigmoid_SMOTE,0,0.097,0.097,0.097,0.078,0.078
SVM,SVMSMOTE,SVM_rbf_SVMSMOTE,0,0.068,0.097,0.117,0.078,0.078
SVM,SVMSMOTE,SVM_sigmoid_SVMSMOTE,0,0.107,0.087,0.117,0.068,0.078
XGBoost,BorderlineSMOTE,XGBoost_broad_BorderlineSMOTE,0,0,0.126,0.146,0.117,0.136
XGBoost,BorderlineSMOTE,XGBoost_narrow_BorderlineSMOTE,0,0,0.039,0.078,0.087,0.126
XGBoost,No Upsampling,XGBoost_broad,0,0.087,0.117,**0.165**,0.117,0.117
XGBoost,No Upsampling,XGBoost_narrow,0,0.049,0.039,0.078,0.078,0.097
XGBoost,Random Oversampling,XGBoost_broad_ROS,0,0.087,0.136,0.146,0.107,0.087
XGBoost,Random Oversampling,XGBoost_narrow_ROS,0,0.049,0.029,0.078,0.068,0.126
XGBoost,SMOTE,XGBoost_broad_SMOTE,0,0,0.136,0.146,0.078,0.136
XGBoost,SMOTE,XGBoost_narrow_SMOTE,0,0.029,0.049,0.107,0.078,0.097
XGBoost,SVMSMOTE,XGBoost_broad_SVMSMOTE,0,0,0.107,0.107,0.117,0.136
XGBoost,SVMSMOTE,XGBoost_narrow_SVMSMOTE,0,0,0.029,0.097,0.087,0.136
