model_type,model_subtype,model_name,title,title and first paragraph,title and 5 sentences,title and 10 sentences,title and first sentence each paragraph,raw text
LogisticRegressionLasso,No Upsampling,LogisticRegressionLasso,0.623,0.655,0.643,0.646,0.701,0.714
LogisticRegressionLasso,Random Oversampling,LogisticRegressionLasso_ROS,0,0.676,0.651,0.670,0.691,0.712
LogisticRegressionLasso,SMOTE,LogisticRegressionLasso_SMOTE,0,0.676,0.701,0.670,0.711,0.706
LogisticRegressionLasso,SVMSMOTE,LogisticRegressionLasso_SVMSMOTE,0,0.667,0.642,0.676,0.723,0.709
LogisticRegressionRidge,BorderlineSMOTE,LogisticRegressionRidgeDual_BorderlineSMOTE,0.631,0.693,0.685,0.713,0.728,0.725
LogisticRegressionRidge,No Upsampling,LogisticRegressionRidgeDual,0.632,0.700,0.682,0.706,0.731,0.744
LogisticRegressionRidge,Random Oversampling,LogisticRegressionRidgeDual_ROS,0.635,0.699,0.684,0.734,0.729,0.743
LogisticRegressionRidge,SMOTE,LogisticRegressionRidgeDual_SMOTE,0.644,0.734,0.712,0.718,0.744,0.752
LogisticRegressionRidge,SVMSMOTE,LogisticRegressionRidgeDual_SVMSMOTE,0.632,0.708,0.747,0.744,0.746,0.746
NaiveBayes,BorderlineSMOTE,ComplementNaiveBayes_BorderlineSMOTE,0,0,0.737,0.724,0.754,0.788
NaiveBayes,BorderlineSMOTE,NaiveBayes_BorderlineSMOTE,0,0,0.734,0.725,0.758,0.724
NaiveBayes,No Upsampling,ComplementNaiveBayes,0,0,0.738,0.726,0.764,0.753
NaiveBayes,No Upsampling,NaiveBayes,0,0,0.737,0.724,0.768,0.764
NaiveBayes,Random Oversampling,ComplementNaiveBayes_ROS,0,0,0.747,0.737,0.770,0.742
NaiveBayes,Random Oversampling,NaiveBayes_ROS,0,0,0.747,0.733,0.770,0.742
NaiveBayes,SMOTE,ComplementNaiveBayes_SMOTE,0,0,0.749,0.729,0.747,0.728
NaiveBayes,SMOTE,NaiveBayes_SMOTE,0,0,0.758,0.727,0.778,0.800
NaiveBayes,SVMSMOTE,ComplementNaiveBayes_SVMSMOTE,0,0,0.738,0.724,0.764,0.761
NaiveBayes,SVMSMOTE,NaiveBayes_SVMSMOTE,0,0,0.737,0.726,0.769,0.761
RandomForest,BorderlineSMOTE,RandomForest_BorderlineSMOTE,0,0,0.749,0.734,0.721,0.720
RandomForest,No Upsampling,RandomForest,0,0,0.684,0.692,0.684,0.729
RandomForest,Random Oversampling,RandomForest_ROS,0,0,0.741,0.774,0.752,0.745
RandomForest,SMOTE,RandomForest_SMOTE,0,0,0.739,0.764,0.759,0.737
RandomForest,SVMSMOTE,RandomForest_SVMSMOTE,0,0,0.781,0.768,0.792,0.773
RidgeClassifier,BorderlineSMOTE,RidgeClassifier_BorderlineSMOTE,0,0.717,0.710,0.737,0.711,0.719
RidgeClassifier,No Upsampling,RidgeClassifier,0,0.725,0.724,0.755,0.724,0.736
RidgeClassifier,Random Oversampling,RidgeClassifier_ROS,0,0.744,0.693,0.748,0.721,0.745
RidgeClassifier,SMOTE,RidgeClassifier_SMOTE,0,0.716,0.752,0.745,0.719,0.737
RidgeClassifier,SVMSMOTE,RidgeClassifier_SVMSMOTE,0,0.688,0.698,0.753,0.718,0.726
SVM,BorderlineSMOTE,SVM_rbf_BorderlineSMOTE,0,0.722,0.755,0.713,0.706,0.748
SVM,BorderlineSMOTE,SVM_sigmoid_BorderlineSMOTE,0,0.720,0.715,0.729,0.736,0.714
SVM,No Upsampling,SVM_rbf,0,0.731,0.735,0.693,0.720,0.730
SVM,No Upsampling,SVM_sigmoid,0,0.756,0.721,0.719,0.736,0.708
SVM,Random Oversampling,SVM_rbf_ROS,0,**0.807**,0.692,0.726,0.717,0.731
SVM,Random Oversampling,SVM_sigmoid_ROS,0,0.719,0.733,0.733,0.717,0.737
SVM,SMOTE,SVM_rbf_SMOTE,0,0.685,0.697,0.702,0.721,0.749
SVM,SMOTE,SVM_sigmoid_SMOTE,0,0.754,0.737,0.732,0.743,0.729
SVM,SVMSMOTE,SVM_rbf_SVMSMOTE,0,0.722,0.736,0.715,0.757,0.731
SVM,SVMSMOTE,SVM_sigmoid_SVMSMOTE,0,0.771,0.761,0.727,0.749,0.724
XGBoost,BorderlineSMOTE,XGBoost_broad_BorderlineSMOTE,0,0,0.707,0.743,0.713,0.712
XGBoost,BorderlineSMOTE,XGBoost_narrow_BorderlineSMOTE,0,0,0.649,0.655,0.656,0.655
XGBoost,No Upsampling,XGBoost_broad,0,0.698,0.747,0.732,0.735,0.726
XGBoost,No Upsampling,XGBoost_narrow,0,0.603,0.649,0.643,0.655,0.669
XGBoost,Random Oversampling,XGBoost_broad_ROS,0,0.711,0.698,0.735,0.705,0.707
XGBoost,Random Oversampling,XGBoost_narrow_ROS,0,0.634,0.636,0.681,0.647,0.672
XGBoost,SMOTE,XGBoost_broad_SMOTE,0,0,0.742,0.739,0.682,0.687
XGBoost,SMOTE,XGBoost_narrow_SMOTE,0,0.605,0.622,0.626,0.669,0.640
XGBoost,SVMSMOTE,XGBoost_broad_SVMSMOTE,0,0,0.708,0.664,0.729,0.728
XGBoost,SVMSMOTE,XGBoost_narrow_SVMSMOTE,0,0,0.650,0.662,0.660,0.659
