model_type,model_subtype,model_name,title,title and first paragraph,title and 5 sentences,title and 10 sentences,title and first sentence each paragraph,raw text
NaiveBayes,No Upsampling,ComplementNaiveBayes,0.000,0.000,0.000,0.000,0.029,**0.057**
NaiveBayes,No Upsampling,NaiveBayes,0.000,0.000,0.000,0.000,0.029,0.000
NaiveBayes,Random Oversampling,ComplementNaiveBayes_ROS,0.000,0.000,0.000,0.000,0.000,0.000
NaiveBayes,Random Oversampling,NaiveBayes_ROS,0.000,0.000,0.000,0.000,0.000,0.000
NaiveBayes,SMOTE,ComplementNaiveBayes_SMOTE,0.000,0.000,0.000,0.000,0.000,0.000
NaiveBayes,SMOTE,NaiveBayes_SMOTE,0.000,0.000,0.000,0.000,0.000,0.000
RandomForest,BorderlineSMOTE,RandomForest_BorderlineSMOTE,0.000,0.000,0.000,0.000,0.000,0.000
RandomForest,No Upsampling,RandomForest,0.000,0.000,0.029,0.029,0.000,0.029
RandomForest,Random Oversampling,RandomForest_ROS,0.000,0.000,0.000,0.000,0.000,0.029
RandomForest,SMOTE,RandomForest_SMOTE,0.000,0.000,0.000,0.000,0.000,0.029
RandomForest,SVMSMOTE,RandomForest_SVMSMOTE,0.000,0.000,0.000,0.029,0.000,0.029
RidgeClassifier,BorderlineSMOTE,RidgeClassifier_BorderlineSMOTE,0.000,0.000,0.000,0.000,0.000,0.029
RidgeClassifier,No Upsampling,RidgeClassifier,0.000,0.000,0.000,0.000,0.000,0.029
RidgeClassifier,Random Oversampling,RidgeClassifier_ROS,0.000,0.000,0.000,0.000,0.000,0.029
RidgeClassifier,SMOTE,RidgeClassifier_SMOTE,0.000,0.000,0.000,0.000,0.000,0.029
RidgeClassifier,SVMSMOTE,RidgeClassifier_SVMSMOTE,0.000,0.000,0.000,0.000,0.000,0.029
SVM,BorderlineSMOTE,SVM_rbf_BorderlineSMOTE,0.000,0.000,0.000,0.000,0.000,0.000
SVM,No Upsampling,SVM_rbf,0.000,0.000,0.000,0.000,0.029,0.000
SVM,RakelD Partitioning of labels,RakelD_SVM,0.029,0.000,0.000,0.000,0.000,0.000
SVM,Random Oversampling,SVM_rbf_ROS,0.000,0.000,0.029,0.000,0.029,0.000
SVM,SMOTE,SVM_rbf_SMOTE,0.000,0.000,0.000,0.000,0.000,0.000
SVM,SVMSMOTE,SVM_rbf_SVMSMOTE,0.000,0.000,0.000,0.000,0.000,0.000
XGBoost,BorderlineSMOTE,XGBoost_narrow_BorderlineSMOTE,0.000,0.000,0.029,0.000,0.000,0.000
XGBoost,No Upsampling,XGBoost_narrow,0.000,0.000,0.000,0.000,0.000,0.000
XGBoost,Random Oversampling,XGBoost_narrow_ROS,0.000,0.029,0.000,0.000,0.000,0.000
XGBoost,SMOTE,XGBoost_narrow_SMOTE,0.000,0.000,0.000,0.000,0.000,0.000
XGBoost,SVMSMOTE,XGBoost_narrow_SVMSMOTE,0.000,0.000,0.000,0.000,0.000,0.000
