model_type,model_subtype,model_name,title,title and first paragraph,title and 5 sentences,title and 10 sentences,title and first sentence each paragraph,raw text
NaiveBayes,SMOTE,ComplementNaiveBayes_SMOTE,0.517,0.543,0.591,0.626,0.652,0.691
NaiveBayes,SMOTE,NaiveBayes_SMOTE,0.530,0.530,0.587,0.613,0.648,0.700
RandomForest,BorderlineSMOTE,RandomForest_BorderlineSMOTE,0.252,0.370,0.361,0.396,0.317,0.387
RandomForest,No Upsampling,RandomForest,0.278,0.343,0.361,0.357,0.283,0.357
RandomForest,Random Oversampling,RandomForest_ROS,0.304,0.439,0.391,0.435,0.374,0.435
RandomForest,SMOTE,RandomForest_SMOTE,0.265,0.370,0.365,0.383,0.309,0.396
RandomForest,SVMSMOTE,RandomForest_SVMSMOTE,0.270,0.348,0.317,0.400,0.283,0.404
RidgeClassifier,BorderlineSMOTE,RidgeClassifier_BorderlineSMOTE,0.387,0.404,0.378,0.404,0.365,0.404
RidgeClassifier,No Upsampling,RidgeClassifier,0.383,0.409,0.378,0.404,0.365,0.404
RidgeClassifier,Random Oversampling,RidgeClassifier_ROS,0.383,0.409,0.378,0.404,0.365,0.404
RidgeClassifier,SMOTE,RidgeClassifier_SMOTE,0.383,0.409,0.378,0.404,0.365,0.404
RidgeClassifier,SVMSMOTE,RidgeClassifier_SVMSMOTE,0.448,0.396,0.370,0.409,0.387,0.452
SVM,BorderlineSMOTE,SVM_rbf_BorderlineSMOTE,0.152,0.009,0.013,0.035,0.043,0.100
SVM,No Upsampling,SVM_rbf,0.109,0.004,0.017,0.104,0.178,0.248
SVM,Random Oversampling,SVM_rbf_ROS,0.200,0.017,0.022,0.174,0.209,0.335
SVM,SMOTE,SVM_rbf_SMOTE,0.157,0.009,0.013,0.039,0.026,0.117
SVM,SVMSMOTE,SVM_rbf_SVMSMOTE,0.300,0.009,0.013,0.022,0.013,0.087
XGBoost,BorderlineSMOTE,XGBoost_narrow_BorderlineSMOTE,0.204,0.357,0.352,0.370,0.352,0.396
XGBoost,No Upsampling,XGBoost_narrow,0.226,0.378,0.335,0.378,0.374,0.409
XGBoost,Random Oversampling,XGBoost_narrow_ROS,0.270,0.435,0.400,0.413,0.413,0.422
XGBoost,SMOTE,XGBoost_narrow_SMOTE,0.187,0.383,0.339,0.383,0.361,0.443
XGBoost,SVMSMOTE,XGBoost_narrow_SVMSMOTE,0.222,0.391,0.343,0.378,0.378,0.435
